area_id,impact_id,name,name_html,category,geography
0,14,Apptivism: A Scotland-based organization that helps citizens and communities give their view on civic issues through Messenger chatbots.,"<a href=""http://www.apptivism.org/how"" target=""_blank"">Apptivism</a>: A Scotland-based organization that helps citizens and communities give their view on civic issues through Messenger chatbots.",Civil society,United Kingdom
0,14,"AI and Prosthetics group at Johns Hopkins University: a program, funded by the Defense Advanced Research Projects Agency, to create a neurally controlled artificial limb that will restore near-natural motor and sensory capability to upper-extremity amputee patients.","<a href=""https://www.jhuapl.edu/Prosthetics/Prosthetics/"" target=""_blank"">AI and Prosthetics group</a> at Johns Hopkins University: a program, funded by the Defense Advanced Research Projects Agency, to create a neurally controlled artificial limb that will restore near-natural motor and sensory capability to upper-extremity amputee patients.",Civil society,United States
0,14,An artificial intelligence bot built by Open Knowledge Brazil that analyzes Brazilian congresspeople expenses while they are in office. Rosie can find suspicious spendings and engage citizens in the discussion about these findings.,"An artificial intelligence bot built by Open Knowledge Brazil that analyzes Brazilian congresspeople expenses while they are in office. <a href=""https://medium.com/data-science-brigade/brazilian-group-develops-an-ai-to-help-in-public-expenditures-monitoring-757900c99552"" target=""_blank"">Rosie</a> can find suspicious spendings and engage citizens in the discussion about these findings.",Digital rights,Brazil
0,14,Project Guideline is a Google-sponsored research project that utilizes a mobile application and audio cues to guide runners with visual impairments. Computer vision is used to identify pre-painted lines and identify diversions from it.,"<a href=""https://blog.google/outreach-initiatives/accessibility/project-guideline/"" target=""_blank"">Project Guideline</a> is a Google-sponsored research project that utilizes a mobile application and audio cues to guide runners with visual impairments. Computer vision is used to identify pre-painted lines and identify diversions from it.",Industry,United States
0,14,CONSUL is an open source citizen engagement platform developed in Spain and around the world. This specific experiment with the Alan Turing Institute tests whether machine learning and natural language processing (NLP) can effectively cluster similar proposals and recommendations from ‘like minded citizens’ on the digital democracy platform.,"CONSUL is an open source citizen engagement platform developed in Spain and around the world. This specific experiment with the <a href=""https://www.nesta.org.uk/feature/collective-intelligence-grants/citizen-participation-and-machine-learning-better-democracy/"" target=""_blank"">Alan Turing Institute</a> tests whether machine learning and natural language processing (NLP) can effectively cluster similar proposals and recommendations from ‘like minded citizens’ on the digital democracy platform.",Digital rights,European Union
5,14,Question Bridge is an innovative transmedia project that facilitates a dialogue between Black men from diverse and contending backgrounds and creates a platform for them to represent and redefine Black male identity in America.,"<a href=""http://questionbridge.com/"" target=""_blank"">Question Bridge</a> is an innovative transmedia project that facilitates a dialogue between Black men from diverse and contending backgrounds and creates a platform for them to represent and redefine Black male identity in America.",Civil society,United States
5,14,RadicalRelay is an AI-powered chatbot for Black women's maternal health.,"<a href=""https://civichall.org/civicist/civic-tech-action-using-ai-help-build-radical-health-solution/"" target=""_blank"">RadicalRelay</a> is an AI-powered chatbot for Black women's maternal health.",Civil society,United States
1,14,"Allegheny County's Office of Children, Youth and Families uses a predictive analytics algorithm to help screeners identify the families in most need of intervention. The algorithm is ""less bad at weighing biases than human screeners have been"" and has a 90 percent accuracy rate of predicting bad outcomes of families.","<a href=""https://www.nytimes.com/2018/01/02/magazine/can-an-algorithm-tell-when-kids-are-in-danger.html"" target=""_blank"">Allegheny County's Office of Children, Youth and Families</a> uses a predictive analytics algorithm to help screeners identify the families in most need of intervention. The algorithm is ""less bad at weighing biases than human screeners have been"" and has a 90 percent accuracy rate of predicting bad outcomes of families.",Government body,United States
0,14,"Algorithm Watch's report, “Automating Society – Taking Stock of Automated Decision-Making in the EU,” our experts have looked at the situation at the EU level but also in 12 Member States: Belgium, Denmark, Finland, France, Germany, Italy, Netherlands Poland, Slovenia, Spain, Sweden, and the UK. We assessed not only the political discussions and initiatives in these countries but also present a section “ADM in Action” for all states, listing examples of automated decision-making already in use. This is the first time a comprehensive study has been done on the state of automated decision-making in Europe.","<a href=""https://algorithmwatch.org/en/automating-society/"" target=""_blank"">Algorithm Watch's</a> report, “Automating Society – Taking Stock of Automated Decision-Making in the EU,” our experts have looked at the situation at the EU level but also in 12 Member States: Belgium, Denmark, Finland, France, Germany, Italy, Netherlands Poland, Slovenia, Spain, Sweden, and the UK. We assessed not only the political discussions and initiatives in these countries but also present a section “ADM in Action” for all states, listing examples of automated decision-making already in use. This is the first time a comprehensive study has been done on the state of automated decision-making in Europe.",Digital rights,European Union
0,14,"Algo Transparency attempts to analyze which information the YouTube algorithm is showing to people. Two billion people use YouTube monthly. YouTube’s recommendation algorithm determines what people watch for more than 70% of the views. That's 700 million hours - or 1,000 human lifetimes - every single day.","<a href=""https://algotransparency.org/"" target=""_blank"">Algo Transparency</a> attempts to analyze which information the YouTube algorithm is showing to people. Two billion people use YouTube monthly. YouTube’s recommendation algorithm determines what people watch for more than 70% of the views. That's 700 million hours - or 1,000 human lifetimes - every single day.",Digital rights,United States
0,14,"Red Flags project (Hungary) aims to enhance the transparency of public procurements in Hungary and support the fight against corrupt procurements. The tool automatically checks government procurement documents from the daily tenders and filters risky procurements through a special algorithm. The tool flags potentially risky procurement tenders to human reviewers. Users can subscribe to receive alerts, generally or in their special field of interest.","<a href=""https://www.redflags.eu/"" target=""_blank"">Red Flags project</a> (Hungary) aims to enhance the transparency of public procurements in Hungary and support the fight against corrupt procurements. The tool automatically checks government procurement documents from the daily tenders and filters risky procurements through a special algorithm. The tool flags potentially risky procurement tenders to human reviewers. Users can subscribe to receive alerts, generally or in their special field of interest.",Civil society,Other
0,14,"The Turing Institute AI for science and government (ASG) is a major integrated research program with a goal to deploy AI and data science in priority areas to support the UK economy. It was recently awarded 38.8M GBP to investigate “Urban Analytics underpinning the planning system” and “Criminal Justice System, laying foundations for AI in government departments and agencies.”","<a href=""https://www.turing.ac.uk/research/asg"" target=""_blank"">The Turing Institute AI for science and government</a> (ASG) is a major integrated research program with a goal to deploy AI and data science in priority areas to support the UK economy. It was recently awarded 38.8M GBP to investigate “Urban Analytics underpinning the planning system” and “Criminal Justice System, laying foundations for AI in government departments and agencies.”",Civil society,United Kingdom
0,14,"The Allen Institute for AI is a leading research group founded by Microsoft founder Paul Allen. Their work includes a Fairness division that seeks to address gender, racial, and environmental problems in AI. In response to the COVID-19 pandemic, they partnered with other research groups to prepare and distribute the COVID-19 Open Research Dataset (CORD-19), a free resource of over 29,000 scholarly articles, including over 13,000 with full text, about COVID-19 and the coronavirus family of viruses for use by the global research community.","<a href=""https://allenai.org/"" target=""_blank"">The Allen Institute for AI</a> is a leading research group founded by Microsoft founder Paul Allen. Their work includes a <a href=""https://allenai.org/fairness"" target=""_blank"">Fairness division</a> that seeks to address gender, racial, and environmental problems in AI. In response to the COVID-19 pandemic, they partnered with other research groups to prepare and distribute the COVID-19 Open Research Dataset (CORD-19), a free resource of over 29,000 scholarly articles, including over 13,000 with full text, about COVID-19 and the coronavirus family of viruses for use by the global research community.",Academic / Researcher,United States
3,14,Roo is Planned Parenthood’s chatbot for teens to find answers for their most pressing sexual and reproductive health questions.,"<a href=""https://roo.plannedparenthood.org/"" target=""_blank"">Roo</a> is Planned Parenthood’s chatbot for teens to find answers for their most pressing sexual and reproductive health questions.",Civil society,United States
1,14,"Quadrant 2 is using AI to help 1.3M non-unionized WalMart workers look up their labor rights more easily. For example, a worker at WalMart uses their mobile app (WorkIt), to find their rights queries. Some query responses are automated, others go to a human. This hybrid approach allows WorkIt to continue augmenting their knowledge base while scaling to many conversations.","Quadrant 2 is using AI to help 1.3M non-unionized WalMart workers look up their labor rights more easily. For example, a worker at WalMart uses their mobile app (<a href=""https://quadrant2.us/"" target=""_blank"">WorkIt</a>), to find their rights queries. Some query responses are automated, others go to a human. This hybrid approach allows WorkIt to continue augmenting their knowledge base while scaling to many conversations.",Civil society,United States
3,15,"Hollaback is a Mozilla host org that trains people on bystander intervention to prevent gender-based violence and sexual harassment in public and digital spaces (through their HeartMob initiative). They can uniquely intervene in the online GBV space and also build citizen-led ""monitoring""/campaigning capacity.","<a href=""https://www.ihollaback.org/"" target=""_blank"">Hollaback</a> is a Mozilla host org that trains people on bystander intervention to prevent gender-based violence and sexual harassment in public and digital spaces (through their HeartMob initiative). They can uniquely intervene in the online GBV space and also build citizen-led ""monitoring""/campaigning capacity.",Civil society,United States
3,15,"The Spot bot helps people anonymously report workplace harassment. It's used by Stripe, Kickstarter, and ASOS, among others.","The <a href=""https://talktospot.com/"" target=""_blank"">Spot bot</a> helps people anonymously report workplace harassment. It's used by Stripe, Kickstarter, and ASOS, among others.",Digital rights,United States
3,15,"Equis (Mexico) is a Mozilla host org that works on women's justice across different issues: sexual harassment, incarceration policies, the judicial system, and more.","<a href=""https://equis.org.mx/"" target=""_blank"">Equis</a> (Mexico) is a Mozilla host org that works on women's justice across different issues: sexual harassment, incarceration policies, the judicial system, and more.",Civil society,Other
5,16,"Our Data Bodies is an education project run by researchers and organizers in Los Angeles; Detroit; Charlotte, N.C.; and other cities. It has worked to teach communities of Color how their personal data is collected and used by tech firms and government agencies. This year, it hosted virtual trainings for community organizers to teach them how to fight potentially harmful technologies like facial recognition.They look at digital data collection and human rights, work with local communities, community organizations, and social support networks, and show how different data systems impact re-entry, fair housing, public assistance, and community development.","<a href=""https://www.odbproject.org/2020/09/01/gunshot-detection-technology-and-the-reproduction-of-targeting-black-immigrant-and-working-class-communities/"" target=""_blank"">Our Data Bodies</a> is an education project run by researchers and organizers in Los Angeles; Detroit; Charlotte, N.C.; and other cities. It has worked to teach communities of Color how their personal data is collected and used by tech firms and government agencies. This year, it hosted virtual trainings for community organizers to teach them how to fight potentially harmful technologies like facial recognition.<br/><br/>They look at digital data collection and human rights, work with local communities, community organizations, and social support networks, and show how different data systems impact re-entry, fair housing, public assistance, and community development.",Digital rights,United States
5,16,"Media and Democracy project - a joint collaborative research project between the Department of Communication Science at the University of South Africa (UNISA), and Department of Journalism, Film and Television at the University of Johannesburg (UJ) which was launched in 2012, and aims to promote participatory media and communications policymaking in the public interest in South Africa. Their core focus areas include internet freedom, privacy online, and communications surveillance. They recently released a report focused on video surveillance in the Southern African region highlighting uptake of AI powered facial recognition systems in the private and public sector.","<a href=""https://www.mediaanddemocracy.com/"" target=""_blank"">Media and Democracy project</a> - a joint collaborative research project between the Department of Communication Science at the University of South Africa (UNISA), and Department of Journalism, Film and Television at the University of Johannesburg (UJ) which was launched in 2012, and aims to promote participatory media and communications policymaking in the public interest in South Africa. Their core focus areas include internet freedom, privacy online, and communications surveillance. They recently released a report focused on video surveillance in the Southern African region highlighting uptake of AI powered facial recognition systems in <a href=""https://www.mediaanddemocracy.com/research-reports.html"" target=""_blank"">the private and public sec</a><a href=""https://www.r2k.org.za/about/"" target=""_blank"">tor.</a>",Academic / Researcher,South Africa
5,16,"Rights 2 Know campaign is a social justice movement that focuses on the right to communicate, right to protest, and participatory democracy in South Africa. They are amici curiae (friends of the court) with attorneys Power Singh and Gavin Borrageiro with Johannesburg Roads Agency in a case against the private roll-out of CCTV cameras that may use facial recognitions systems in the city of Johannesburg.","<a href=""https://www.r2k.org.za/about/"" target=""_blank"">Rights 2 Know campaign</a> is a social justice movement that focuses on the right to communicate, right to protest, and participatory democracy in South Africa. They are amici curiae (friends of the court) with attorneys Power Singh and Gavin Borrageiro with Johannesburg Roads Agency in a <a href=""https://powersingh.africa/2020/07/22/vumacam-pty-ltd-v-johannesburg-roads-agency-and-another/"" target=""_blank"">case against the private roll-out of CCTV cameras</a> that may use facial recognitions systems in the city of Johannesburg.",Social movement,South Africa
5,16,AI in the Trap is a collaborative art project that explores the future of artificial intelligence and predictive policing through a hip-hop lens.,"<a href=""https://machine-learning.cioapplicationseurope.com/cxoinsights/ai-and-the-cognitive-trap-nid-51.html"" target=""_blank"">AI in the Trap</a> is a collaborative art project that explores the future of artificial intelligence and predictive policing through a hip-hop lens.",Civil society,United States
5,16,"The Network for Police Monitoring (NetPol) educates civilians on their civil rights and campaigns against police stockpiling surveillance data on activists (including members of the Green Party) in secret databases. They also work to educate people about the advent of mobile fingerprinting units, as ""the use of portable biometrics testing could pose a serious threat to civil rights.""","<a href=""https://netpol.org/campaigns/protest-surveillance/"" target=""_blank"">The Network for Police Monitoring</a> (NetPol) educates civilians on their civil rights and campaigns against police stockpiling surveillance data on activists (including members of the Green Party) in secret databases. They also work to educate people about the advent of <a href=""https://netpol.org/2013/01/28/your-rights-and-mobile-fingerprinting/"" target=""_blank"">mobile fingerprinting units</a>, as ""the use of portable biometrics testing could pose a serious threat to civil rights.""",Civil society,United Kingdom
5,16,"The Atlas of Surveillance is an EFF database of police tech in US communities, includes drones, body-worn cameras, automated license plate readers, facial recognition, and more.","<a href=""https://atlasofsurveillance.org/"" target=""_blank"">The Atlas of Surveillance</a> is an EFF database of police tech in US communities, includes drones, body-worn cameras, automated license plate readers, facial recognition, and more.",Digital rights,United States
5,16,"The Algorithmic Justice League has been leading on both original research and policy outreach to limit the use of facial recognition technology, especially by law enforcement, through bans. They offer workshops, algorithmic audits of products in development, and tools to report AI abuse.","<a href=""https://www.ajl.org/"" target=""_blank"">The Algorithmic Justice League</a> has been leading on both original research and policy outreach to limit the use of facial recognition technology, especially by law enforcement, through bans. They offer workshops, algorithmic audits of products in development, and tools to report AI abuse.",Digital rights,United States
5,16,"UT-Austin's Cameras, AI, and Public Values in Smart Cities investigates comparative policies around the creation and use of video data in the public sector.  As more cities deploy monitoring and sensing technologies, cameras are in the front lines of data-gathering in traffic, policing, and health and safety.  However, there are no commonly accepted standards for using the data these technologies provide, leading to concerns about government monitoring, especially as AI and analytics applied to video become more pervasive.","UT-Austin's <a href=""https://bridgingbarriers.utexas.edu/projects/cameras-ai-and-public-values-in-smart-cities/"" target=""_blank"">Cameras, AI, and Public Values in Smart Cities</a> investigates comparative policies around the creation and use of video data in the public sector. As more cities deploy monitoring and sensing technologies, cameras are in the front lines of data-gathering in traffic, policing, and health and safety. However, there are no commonly accepted standards for using the data these technologies provide, leading to concerns about government monitoring, especially as AI and analytics applied to video become more pervasive.",Digital rights,United States
1,17,Consumer rights group Altro Consumo (Italy) has sued Facebook to demand they recompense citizens for the commercial usage of their personal data.,"Consumer rights group <a href=""https://www.altroconsumo.it/"" target=""_blank"">Altro Consumo</a> (Italy) has sued Facebook to demand they recompense citizens for the commercial usage of their personal data.",Civil society,European Union
1,17,"The DoNotPay bot flips the script on regressive ticketing and other fees, which often disproportionately burden lower income populations. Initially designed to automate fighting parking tickets, the service now helps regular people fight airline fees, collect chargebacks from credit card companies, cancel subscriptions that violate consumer laws, and waive college fees, among other services.","The <a href=""https://www.donotpay.com/"" target=""_blank"">DoNotPay bot</a> flips the script on regressive ticketing and other fees, which often disproportionately burden lower income populations. Initially designed to automate fighting parking tickets, the service now helps regular people fight airline fees, collect chargebacks from credit card companies, cancel subscriptions that violate consumer laws, and waive college fees, among other services.",Digital rights,United States
1,17,"Since 2018, A.I. For Anyone has taught over 1,500 students in New York City and over 55,000 people online. They've found that ""after students learn the fundamentals of AI through our AI 101 workshops, they are less fearful of the technology, more confident in their ability to deal with future technological changes, and more empowered to speak up when the technology has a negative impact on their lives.""","Since 2018, <a href=""https://aiforanyone.org/our-vision"" target=""_blank"">A.I. For Anyone</a> has taught over 1,500 students in New York City and over 55,000 people online. They've found that ""after students learn the fundamentals of AI through our AI 101 workshops, they are less fearful of the technology, more confident in their ability to deal with future technological changes, and more empowered to speak up when the technology has a negative impact on their lives.""",Digital rights,United States
1,17,Consumer rights group Test Aankoop (Belgium) has sued Facebook to demand they recompense citizens for the commercial usage of their personal data.,"Consumer rights group <a href=""https://www.test-aankoop.be/"" target=""_blank"">Test Aankoop</a> (Belgium) has sued Facebook to demand they recompense citizens for the commercial usage of their personal data.",Civil society,European Union
1,17,Consumer Reports has moved deftly into the AI and tech harms arena. They operate a Digital Lab specifically focused on building consumer power around issues of personal data. Their Digital Standard project is a framework to evaluate how technologies respect consumers’ interests and needs. The Lab also offers fellowships.,"<a href=""https://www.consumerreports.org/cro/index.htm"" target=""_blank"">Consumer Reports</a> has moved deftly into the AI and tech harms arena. They operate a <a href=""https://digital-lab.consumerreports.org/"" target=""_blank"">Digital Lab</a> specifically focused on building consumer power around issues of personal data. Their <a href=""https://thedigitalstandard.org/"" target=""_blank"">Digital Standard</a> project is a framework to evaluate how technologies respect consumers’ interests and needs. The Lab also offers <a href=""https://digital-lab.consumerreports.org/fellows/"" target=""_blank"">fellowships</a>.",Civil society,United States
1,17,Consumer rights group OCU (Spain) has sued Facebook to demand they recompense citizens for the commercial usage of their personal data.,"Consumer rights group <a href=""https://www.ocu.org/"" target=""_blank"">OCU</a> (Spain) has sued Facebook to demand they recompense citizens for the commercial usage of their personal data.",Civil society,European Union
1,17,"The civil society coalitions behind landmark data protection laws, such as Californians for Consumer Privacy and Brazilian consumer rights group IDEC, will be key actors in communicating the provisions of the laws and keeping regulations up to date as technology changes. The many state bodies charged with upholding these laws should also be considered as potential allies and stakeholders.","The civil society coalitions behind landmark data protection laws, such as <a href=""https://www.caprivacy.org/"" target=""_blank"">Californians for Consumer Privacy</a> and Brazilian consumer rights group <a href=""https://idec.org.br/noticia/veja-10-coisas-que-mudarao-na-sua-vida-com-lei-de-dados-pessoais"" target=""_blank"">IDEC</a>, will be key actors in <a href=""https://idec.org.br/dadospessoais"" target=""_blank"">communicating</a> the provisions of the laws and keeping regulations up to date as technology changes. The many <a href=""https://edps.europa.eu/data-protection/data-protection/legislation/history-general-data-protection-regulation_en"" target=""_blank"">state bodies</a> charged with upholding these laws should also be considered as potential allies and stakeholders.",Civil society,Globally
1,17,42 consumer and digital rights groups signed a joint letter to the WTO to better regulate cross-border data flows in ways that protect privacy. Many of the groups here could be considered allies in fighting abuses of personal data.,"<a href=""https://drive.google.com/file/d/1BSBb5B_8IrscFrazcbK_-Zb-cdQRr3wb/view"" target=""_blank"">42 consumer and digital rights groups</a> signed a joint letter to the WTO to better regulate cross-border data flows in ways that protect privacy. Many of the groups here could be considered allies in fighting abuses of personal data.",Civil society,n/a
1,17,Consumer rights group  DECO PROTESTE (Portugal) has sued Facebook to demand they recompense citizens for the commercial usage of their personal data.,"Consumer rights group <a href=""https://www.deco.proteste.pt/"" target=""_blank"">DECO PROTESTE </a>(Portugal) has sued Facebook to demand they recompense citizens for the commercial usage of their personal data.",Civil society,European Union
1,17,"Harriet Kingaby has worked with Consumers International to study AI-powered ads containing discrimination and misinformation. Her paper, “AI & Advertising: A Consumer Perspective,” identifies seven major threats that AI-powered ads present to consumers.","<a href=""https://www.harrietkingaby.com/"" target=""_blank"">Harriet Kingaby</a> has worked with <a href=""https://www.consumersinternational.org/what-we-do/consumer-protection/consumer-justice/"" target=""_blank"">Consumers International</a> to study AI-powered ads containing discrimination and misinformation. Her paper, “<a href=""https://hkingaby84.medium.com/ai-advertising-a-consumer-perspective-bibliography-30fe977db043"" target=""_blank"">AI &amp; Advertising: A Consumer Perspective</a>,” identifies seven major threats that AI-powered ads present to consumers.",Academic / Researcher,n/a
4,18,"Established NGO Human Rights Watch also ""defends human rights in the digital age,"" including:- investigate how digital surveillance tools, from hacking to facial recognition, are used to target activists, racial and ethnic minorities and workers. - expose the impact of AI and other data-driven technologies on the rights of workers and people living with poverty. - advocate for laws and policies that promote privacy, digital inclusion, and respect for human rights by social media platforms.","Established NGO <a href=""https://www.hrw.org/topic/technology-and-rights"" target=""_blank"">Human Rights Watch</a> also ""defends human rights in the digital age,"" including:<br/>- investigate how digital surveillance tools, from hacking to facial recognition, are used to target activists, racial and ethnic minorities and workers. <br/>- expose the impact of AI and other data-driven technologies on the rights of workers and people living with poverty. <br/>- advocate for laws and policies that promote privacy, digital inclusion, and respect for human rights by social media platforms.",Civil society,Globally
4,18,"UN Global Pulse Labs in New York, Jakarta, and Kampala leverage AI and big data in ethical frameworks to pilot new methods of achieving sustainable development and peace.","<a href=""https://www.unglobalpulse.org/"" target=""_blank"">UN Global Pulse Labs</a> in New York, Jakarta, and Kampala leverage AI and big data in ethical frameworks to pilot new methods of achieving sustainable development and peace.",Digital rights,"United States, Uganda"
4,18,"The AI Incident Database is a crowdsourced, up to date, comprehensive database of tech + human rights violations and organizing, organized by the Partnership on AI.","The <a href=""https://incidentdatabase.ai/"" target=""_blank"">AI Incident Database</a> is a crowdsourced, up to date, comprehensive database of tech + human rights violations and organizing, organized by the <a href=""https://www.partnershiponai.org/"" target=""_blank"">Partnership on AI</a>.",Digital rights,United States
4,18,The Indigenous Rights Movement is the continuation of a centuries-long battle to respect the rights and autonomy of Indigenous peoples around the world. Recent actions like Stand with Standing Rock demonstrate that the fight for liberty from colonialists rages on.,"The Indigenous Rights Movement is the continuation of a centuries-long battle to respect the rights and autonomy of Indigenous peoples around the world. Recent actions like <a href=""https://standwithstandingrock.net/"" target=""_blank"">Stand with Standing Rock</a> demonstrate that the fight for liberty from colonialists rages on.",Social movement,n/a
4,18,"The Human Rights, Big Data and Technology Project (UK) considers the challenges and opportunities presented by AI, big data, and associated technology from a human rights perspective and is continuing to contribute important research to an emerging picture.","<a href=""https://www.hrbdt.ac.uk/"" target=""_blank"">The Human Rights, Big Data and Technology Project (UK)</a> considers the challenges and opportunities presented by AI, big data, and associated technology from a human rights perspective and is continuing to contribute important research to an emerging picture.",Digital rights,United Kingdom
4,18,"In 2018, Amnesty International and AccessNow launched the Toronto Declaration, a landmark statement on the human rights impact of machine learning systems on the right to equality and non-discrimination.""Created by over 30 experts from human rights and civil liberties groups, academics, lawyers and tech policy-makers, the Declaration is a call to action for governments and companies to each meet their existing responsibilities to safeguard human rights, as per international human rights law and standards.In the Toronto Declaration, we simply lay out those existing structures — states have legal obligations to meet and companies have a responsibility to work within the human rights due diligence framework — and translate them for the machine learning age.""","In 2018, Amnesty International and AccessNow launched the <a href=""https://www.amnesty.org/en/documents/pol30/8447/2018/en/"" target=""_blank"">Toronto Declaration</a>, a landmark statement on the human rights impact of machine learning systems on the right to equality and non-discrimination.<br/><br/>""Created by over 30 experts from human rights and civil liberties groups, academics, lawyers and tech policy-makers, the Declaration is a call to action for governments and companies to each meet their existing responsibilities to safeguard human rights, as per international human rights law and standards.<br/><br/>In the Toronto Declaration, we simply lay out those existing structures — states have legal obligations to meet and companies have a responsibility to work within the human rights due diligence framework — and translate them for the machine learning age.""",Civil society,Globally
4,19,"Mozilla's *Privacy Not Included campaign helps consumers quickly get a sense of which electronics products protect their privacy, and which are just creepy.","Mozilla's <a href=""https://foundation.mozilla.org/en/privacynotincluded/"" target=""_blank"">*Privacy Not Included </a>campaign helps consumers quickly get a sense of which electronics products protect their privacy, and which are just creepy.",Civil society,United States
3,19,"Digital Rights Foundation (Pakistan). Digital Rights Foundation is looking at gendered privacy violations, doxxing, data-sharing, NCII, and more. Digital Rights Foundation was recommended by GenderIT.org as an important community organization in the field of data collections and online rights.","<a href=""https://digitalrightsfoundation.pk/"" target=""_blank"">Digital Rights Foundation</a> (Pakistan). Digital Rights Foundation is looking at gendered privacy violations, doxxing, data-sharing, NCII, and more. Digital Rights Foundation was recommended by GenderIT.org as an important community organization in the field of data collections and online rights.",Digital rights,Other
3,19,"Chenai Chair’s My Data Rights - Mozilla Fellow Chenai Chair's fellowship project looks at data justice from a feminist approach in different contexts across the African continent. A research initiative into AI, privacy, and data protection from a feminist lens in South Africa.","<a href=""https://mydatarights.africa/"" target=""_blank"">Chenai Chair’s My Data Rights</a> - Mozilla Fellow Chenai Chair's fellowship project looks at data justice from a feminist approach in different contexts across the African continent. A research initiative into AI, privacy, and data protection from a feminist lens in South Africa.",Digital rights,South Africa
4,19,Consumer Reports has begun a trial program where the organization will act as 'authorized agent' to protect its California members' privacy under the still-fresh California Consumer Privacy Act.,"Consumer Reports has begun <a href=""https://medium.com/cr-digital-lab/putting-the-ccpa-into-practice-piloting-a-cr-authorized-agent-7301a72ca9f8"" target=""_blank"">a trial program</a> where the organization will act as 'authorized agent' to protect its California members' privacy under the still-fresh California Consumer Privacy Act.",Civil society,United States
4,19,"Teachers unions (Teacher Task Force) stand up for careful implementation of tech at schools. A survey report by Teaching with Tech highlighted that ""During the Covid-19 school closures, new digital technologies were introduced in the vast majority of countries. While 75% of respondents reported that digital technologies had been introduced in their countries due to the Covid-19 school closures, 45% of unions have not been consulted on the adoption of these new tools. A further 29% of unions report having been consulted on only a few aspects of the introduction of digital technologies in education in their countries.These findings speak of a unilateral top-down decision-making structure that overtly disregards the professionalism and experience of teachers and education support personnel. Educators have no pre-implementation opportunity to raise questions or flag concerns and are therefore withheld from having influence over the nature of these technologies. This must be changed."" See also: Teaching with Tech: The Role of Education Unions in Shaping the Future.","<a href=""https://teachertaskforce.org/"" target=""_blank"">Teachers unions</a> (Teacher Task Force) stand up for careful implementation of tech at schools. A <a href=""https://www.ei-ie.org/en/detail/17040/survey-report-teaching-with-tech-the-role-of-education-unions-in-shaping-the-future"" target=""_blank"">survey report by Teaching with Tech</a> highlighted that ""During the Covid-19 school closures, new digital technologies were introduced in the vast majority of countries. While 75% of respondents reported that digital technologies had been introduced in their countries due to the Covid-19 school closures, 45% of unions have not been consulted on the adoption of these new tools. A further 29% of unions report having been consulted on only a few aspects of the introduction of digital technologies in education in their countries.<br/>These findings speak of a unilateral top-down decision-making structure that overtly disregards the professionalism and experience of teachers and education support personnel. Educators have no pre-implementation opportunity to raise questions or flag concerns and are therefore withheld from having influence over the nature of these technologies. This must be changed."" See also: <a href=""https://teachertaskforce.org/knowledge-hub/teaching-tech-role-education-unions-shaping-future"" target=""_blank"">Teaching with Tech: The Role of Education Unions in Shaping the Future.</a>",Civil society,United States
5,20,"Perspective is an API by Alphabet's Jigsaw unit that uses machine learning to spot abuse and harassment online. They also created Conversation AI, a collaborative research effort exploring ML as a tool for better discussions online.","<a href=""https://www.perspectiveapi.com/"" target=""_blank"">Perspective</a> is an API by Alphabet's Jigsaw unit that uses machine learning to spot abuse and harassment online. They also created <a href=""https://conversationai.github.io/"" target=""_blank"">Conversation AI</a>, a collaborative research effort exploring ML as a tool for better discussions online.",Digital rights,United States
5,20,"Algorithmic Justice League works to unmask AI harms and biases, especially racial bias, discrimination, hate speech and facial recognition technology.","<a href=""https://www.ajl.org/"" target=""_blank"">Algorithmic Justice League</a> works to unmask AI harms and biases, especially racial bias, discrimination, hate speech and facial recognition technology.",Digital rights,United States
5,20,"Safer Spaces is an interactive platform run by and for community safety and violence prevention practitioners in South Africa to connect, share knowledge, and learn from each other.","<a href=""https://www.saferspaces.org.za/organisation"" target=""_blank"">Safer Spaces</a> is an interactive platform run by and for community safety and violence prevention practitioners in South Africa to connect, share knowledge, and learn from each other.",Civil society,South Africa
5,20,"Hate speech: measures and counter-measures is a Turing Institute project to measure, analyze, and counter online hate speech with advanced computational methods.","<a href=""https://www.turing.ac.uk/research/research-projects/hate-speech-measures-and-counter-measures"" target=""_blank"">Hate speech: measures and counter-measures</a> is a <a href=""https://www.turing.ac.uk/"" target=""_blank"">Turing Institute</a> project to measure, analyze, and counter online hate speech with advanced computational methods.",Academic / Researcher,United Kingdom
5,20,"The Southern Poverty Law Center began as a small civil rights law firm and now has millions of followers in its work tracking hate groups and pursuing legal cases against white supremacists. Their hate map and blog track nearly 1,000 US-based hate groups.","The <a href=""https://www.splcenter.org/"" target=""_blank"">Southern Poverty Law Center</a> began as a small civil rights law firm and now has millions of followers in its work tracking hate groups and pursuing legal cases against white supremacists. Their <a href=""https://www.splcenter.org/hate-map"" target=""_blank"">hate map</a> and blog track nearly 1,000 US-based hate groups.",Civil society,United States
